fid,gbifID,occurrenceID,order,family,genus,species
782,3516212818,URN:catalog:CLO:EBIRD:OBS1073368670,Columbiformes,Columbidae,Columba,Columba livia
783,4378425850,URN:catalog:CLO:EBIRD:OBS1470627201,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
784,5337550421,URN:catalog:CLO:EBIRD:OBS2708448628,Passeriformes,Passeridae,Passer,Passer montanus
785,4661924886,URN:catalog:CLO:EBIRD:OBS1609959366,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
786,3676119817,URN:catalog:CLO:EBIRD:OBS1121865208,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus
787,3543220754,URN:catalog:CLO:EBIRD:OBS1129473868,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
788,3669242440,URN:catalog:CLO:EBIRD:OBS1073188633,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
789,3240673956,URN:catalog:CLO:EBIRD:OBS933608503,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
791,3505643478,URN:catalog:CLO:EBIRD:OBS1054332211,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
792,3531190252,URN:catalog:CLO:EBIRD:OBS1251709968,Passeriformes,Campephagidae,Lalage,Lalage nigra
793,4337964907,URN:catalog:CLO:EBIRD:OBS1518646418,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
794,3640501080,URN:catalog:CLO:EBIRD:OBS1241363021,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
795,5662295678,URN:catalog:CLO:EBIRD:OBS2552281872,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
796,4748302693,URN:catalog:CLO:EBIRD:OBS1895420882,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
797,5531656941,URN:catalog:CLO:EBIRD:OBS1956776317,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
798,3599319588,URN:catalog:CLO:EBIRD:OBS1086340980,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
799,3290408975,URN:catalog:CLO:EBIRD:OBS1000064001,Passeriformes,Laniidae,Lanius,Lanius cristatus
800,3552496489,URN:catalog:CLO:EBIRD:OBS1117989318,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
801,3548896495,URN:catalog:CLO:EBIRD:OBS1266508557,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
802,3225170266,URN:catalog:CLO:EBIRD:OBS854896563,Passeriformes,Passeridae,Passer,Passer montanus
803,4774718220,URN:catalog:CLO:EBIRD:OBS1780341739,Passeriformes,Campephagidae,Lalage,Lalage nigra
804,5425496159,URN:catalog:CLO:EBIRD:OBS1951483892,Apodiformes,Apodidae,Aerodramus,Aerodramus amelis
805,3190933062,URN:catalog:CLO:EBIRD:OBS1014073111,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
806,3603010121,URN:catalog:CLO:EBIRD:OBS1103447736,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
807,4201786802,URN:catalog:CLO:EBIRD:OBS1350512003,Gruiformes,Rallidae,Amaurornis,Amaurornis phoenicurus
808,3528724187,URN:catalog:CLO:EBIRD:OBS1099641327,Columbiformes,Columbidae,Columba,Columba livia
809,3666904663,URN:catalog:CLO:EBIRD:OBS1073188631,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
810,3637644656,URN:catalog:CLO:EBIRD:OBS1212600397,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
811,4313257820,URN:catalog:CLO:EBIRD:OBS1357342912,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
812,5490290145,URN:catalog:CLO:EBIRD:OBS2431090538,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
813,3512086182,URN:catalog:CLO:EBIRD:OBS1051844883,Apodiformes,Apodidae,Collocalia,Collocalia marginata
815,3298879454,URN:catalog:CLO:EBIRD:OBS865788039,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
818,3150933679,URN:catalog:CLO:EBIRD:OBS917194953,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
819,3541601816,URN:catalog:CLO:EBIRD:OBS1086353727,Columbiformes,Columbidae,Columba,Columba livia
820,3675467011,URN:catalog:CLO:EBIRD:OBS1117832744,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
822,5367897330,URN:catalog:CLO:EBIRD:OBS1956772192,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
823,5546010845,URN:catalog:CLO:EBIRD:OBS1956773900,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
824,3682779669,URN:catalog:CLO:EBIRD:OBS1122473258,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
825,4194433576,URN:catalog:CLO:EBIRD:OBS1320624419,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
826,4329506875,URN:catalog:CLO:EBIRD:OBS1357342921,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
827,4774716318,URN:catalog:CLO:EBIRD:OBS1639025163,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
829,5437110522,URN:catalog:CLO:EBIRD:OBS2527578499,Apodiformes,Apodidae,Collocalia,Collocalia marginata
830,3642026239,URN:catalog:CLO:EBIRD:OBS1242471482,Passeriformes,Laniidae,Lanius,Lanius cristatus
831,3231846831,URN:catalog:CLO:EBIRD:OBS933608508,Passeriformes,Campephagidae,Lalage,Lalage nigra
832,3174227735,URN:catalog:CLO:EBIRD:OBS915795109,Columbiformes,Columbidae,Geopelia,Geopelia striata
833,3685532398,URN:catalog:CLO:EBIRD:OBS1216850945,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
834,3631207991,URN:catalog:CLO:EBIRD:OBS1132503803,Passeriformes,Passeridae,Passer,Passer montanus
835,3675429909,URN:catalog:CLO:EBIRD:OBS1073180554,Columbiformes,Columbidae,Columba,Columba livia
836,4707660943,URN:catalog:CLO:EBIRD:OBS1639025160,Columbiformes,Columbidae,Geopelia,Geopelia striata
837,3273740012,URN:catalog:CLO:EBIRD:OBS862792023,Columbiformes,Columbidae,Columba,Columba livia
838,3183873747,URN:catalog:CLO:EBIRD:OBS976509747,Columbiformes,Columbidae,Geopelia,Geopelia striata
839,5556225642,URN:catalog:CLO:EBIRD:OBS2993223181,Pelecaniformes,Ardeidae,Egretta,Egretta intermedia
840,3188135472,URN:catalog:CLO:EBIRD:OBS1008206962,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
841,4294199547,URN:catalog:CLO:EBIRD:OBS1313289256,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
842,4713433224,URN:catalog:CLO:EBIRD:OBS1651041427,Passeriformes,Laniidae,Lanius,Lanius cristatus
843,4650292467,URN:catalog:CLO:EBIRD:OBS1597543436,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
844,4302371658,URN:catalog:CLO:EBIRD:OBS1320616447,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
845,3620008483,URN:catalog:CLO:EBIRD:OBS1165842385,Columbiformes,Columbidae,Geopelia,Geopelia striata
846,3136811618,URN:catalog:CLO:EBIRD:OBS870451560,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
848,3227647214,URN:catalog:CLO:EBIRD:OBS922352524,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
849,5343034960,URN:catalog:CLO:EBIRD:OBS2431090529,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
850,4650651826,URN:catalog:CLO:EBIRD:OBS1853813275,Passeriformes,Laniidae,Lanius,Lanius cristatus
851,3587837316,URN:catalog:CLO:EBIRD:OBS1084314136,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
852,3634808104,URN:catalog:CLO:EBIRD:OBS1242462496,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
853,3509362981,URN:catalog:CLO:EBIRD:OBS1094481661,Columbiformes,Columbidae,Columba,Columba livia
854,4682479577,URN:catalog:CLO:EBIRD:OBS1853007225,Passeriformes,Laniidae,Lanius,Lanius cristatus
855,4745151761,URN:catalog:CLO:EBIRD:OBS1951648812,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
856,3599344063,URN:catalog:CLO:EBIRD:OBS1114410061,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
857,3693888422,URN:catalog:CLO:EBIRD:OBS1241363599,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
859,3624103026,URN:catalog:CLO:EBIRD:OBS1111245693,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
860,3687360480,URN:catalog:CLO:EBIRD:OBS1267079731,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
861,3174227539,URN:catalog:CLO:EBIRD:OBS915645736,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
862,3603846650,URN:catalog:CLO:EBIRD:OBS1192335795,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
863,4823858769,URN:catalog:CLO:EBIRD:OBS1726712715,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
864,5491097406,URN:catalog:CLO:EBIRD:OBS2540247937,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
865,4711925692,URN:catalog:CLO:EBIRD:OBS1639029373,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
866,4674735101,URN:catalog:CLO:EBIRD:OBS1907598493,Passeriformes,Campephagidae,Lalage,Lalage nigra
867,3239306824,URN:catalog:CLO:EBIRD:OBS933608506,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
868,4832819970,URN:catalog:CLO:EBIRD:OBS1726714920,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
869,3574533109,URN:catalog:CLO:EBIRD:OBS1246521928,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
870,3693528726,URN:catalog:CLO:EBIRD:OBS1267079734,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
871,4239315933,URN:catalog:CLO:EBIRD:OBS1323152448,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
872,3681067002,URN:catalog:CLO:EBIRD:OBS1117992346,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
873,4192211845,URN:catalog:CLO:EBIRD:OBS1430311528,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
874,4205434621,URN:catalog:CLO:EBIRD:OBS1329314377,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
875,3297705928,URN:catalog:CLO:EBIRD:OBS1000064007,Columbiformes,Columbidae,Geopelia,Geopelia striata
876,4816483823,URN:catalog:CLO:EBIRD:OBS1726714917,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
877,4347228860,URN:catalog:CLO:EBIRD:OBS1392628308,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
878,5684524050,URN:catalog:CLO:EBIRD:OBS2431090541,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
879,3642205743,URN:catalog:CLO:EBIRD:OBS1222162983,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
880,3684959436,URN:catalog:CLO:EBIRD:OBS1116027940,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
881,3538514496,URN:catalog:CLO:EBIRD:OBS1073190926,Passeriformes,Corvidae,Corvus,
882,4344661022,URN:catalog:CLO:EBIRD:OBS1518639845,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
883,3686227888,URN:catalog:CLO:EBIRD:OBS1251721843,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
884,4637386866,URN:catalog:CLO:EBIRD:OBS1876313495,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus borealis
886,4736491741,URN:catalog:CLO:EBIRD:OBS1956762777,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
887,4368618355,URN:catalog:CLO:EBIRD:OBS1475196189,Passeriformes,Passeridae,Passer,Passer montanus
888,3662816909,URN:catalog:CLO:EBIRD:OBS1253007449,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
889,3300264341,URN:catalog:CLO:EBIRD:OBS971676021,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
890,4774907401,URN:catalog:CLO:EBIRD:OBS1639025165,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
891,3288214759,URN:catalog:CLO:EBIRD:OBS1000064000,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
892,4322418166,URN:catalog:CLO:EBIRD:OBS1385753880,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
893,3653522075,URN:catalog:CLO:EBIRD:OBS1117792179,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
894,3658130269,URN:catalog:CLO:EBIRD:OBS1242468436,Columbiformes,Columbidae,Geopelia,Geopelia striata
895,4323509895,URN:catalog:CLO:EBIRD:OBS1350512007,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
896,3274289061,URN:catalog:CLO:EBIRD:OBS1011600859,Passeriformes,Laniidae,Lanius,Lanius cristatus
897,3590067782,URN:catalog:CLO:EBIRD:OBS1098573476,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
898,4315474001,URN:catalog:CLO:EBIRD:OBS1329314366,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
899,5697908010,URN:catalog:CLO:EBIRD:OBS1956775078,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
900,4758399073,URN:catalog:CLO:EBIRD:OBS1911770373,Apodiformes,Apodidae,Collocalia,Collocalia marginata
901,4844359454,URN:catalog:CLO:EBIRD:OBS1956762783,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
902,4340613579,URN:catalog:CLO:EBIRD:OBS1509740664,Columbiformes,Columbidae,Geopelia,Geopelia striata
903,3590137039,URN:catalog:CLO:EBIRD:OBS1091761606,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
904,3680493850,URN:catalog:CLO:EBIRD:OBS1117992360,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
905,3147909791,URN:catalog:CLO:EBIRD:OBS870451557,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
907,3523699029,URN:catalog:CLO:EBIRD:OBS1112488566,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
908,4205859208,URN:catalog:CLO:EBIRD:OBS1357342902,Apodiformes,Apodidae,Collocalia,Collocalia marginata
909,4293004159,URN:catalog:CLO:EBIRD:OBS1320616446,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
910,3545093739,URN:catalog:CLO:EBIRD:OBS1073190936,Passeriformes,Campephagidae,Lalage,Lalage nigra
912,4266171120,URN:catalog:CLO:EBIRD:OBS1387731655,Passeriformes,Passeridae,Passer,Passer montanus
913,4267201116,URN:catalog:CLO:EBIRD:OBS1586761856,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
914,3647727677,URN:catalog:CLO:EBIRD:OBS1267078228,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
915,4821580238,URN:catalog:CLO:EBIRD:OBS1639025781,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
916,4370207720,URN:catalog:CLO:EBIRD:OBS1430310171,Passeriformes,Estrildidae,Lonchura,Lonchura atricapilla
917,3594778034,URN:catalog:CLO:EBIRD:OBS1094483731,Passeriformes,Passeridae,Passer,Passer montanus
920,4294554215,URN:catalog:CLO:EBIRD:OBS1193952861,Galliformes,Phasianidae,Gallus,Gallus gallus
921,3163007710,URN:catalog:CLO:EBIRD:OBS915653656,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
922,5352235937,URN:catalog:CLO:EBIRD:OBS2220359433,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
923,3639522976,URN:catalog:CLO:EBIRD:OBS1140362940,Passeriformes,Laniidae,Lanius,Lanius cristatus
924,5441692294,URN:catalog:CLO:EBIRD:OBS2031188664,Apodiformes,Apodidae,Collocalia,Collocalia marginata
925,3523296777,URN:catalog:CLO:EBIRD:OBS1111248988,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
926,5526411938,URN:catalog:CLO:EBIRD:OBS1980598993,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
927,3671405355,URN:catalog:CLO:EBIRD:OBS1102780582,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
928,3631754616,URN:catalog:CLO:EBIRD:OBS1222162982,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
929,3643780774,URN:catalog:CLO:EBIRD:OBS1219817901,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
930,3593628262,URN:catalog:CLO:EBIRD:OBS1099637905,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
931,3683769683,URN:catalog:CLO:EBIRD:OBS1116027949,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
932,3659029072,URN:catalog:CLO:EBIRD:OBS1267078237,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
933,4185045951,URN:catalog:CLO:EBIRD:OBS1315919613,Columbiformes,Columbidae,Geopelia,Geopelia striata
934,4308637758,URN:catalog:CLO:EBIRD:OBS1465285977,Passeriformes,Passeridae,Passer,Passer montanus
936,3515193203,URN:catalog:CLO:EBIRD:OBS1069482030,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus borealis
937,3634384854,URN:catalog:CLO:EBIRD:OBS1192868429,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
938,3602287766,URN:catalog:CLO:EBIRD:OBS1099637908,Columbiformes,Columbidae,Geopelia,Geopelia striata
939,4637955990,URN:catalog:CLO:EBIRD:OBS1629818772,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
940,3669304035,URN:catalog:CLO:EBIRD:OBS1242462503,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
941,5509162325,URN:catalog:CLO:EBIRD:OBS2527578500,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
942,5313342227,URN:catalog:CLO:EBIRD:OBS2534898626,Passeriformes,Sturnidae,Agropsar,Agropsar philippensis
943,3276326287,URN:catalog:CLO:EBIRD:OBS1002671437,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
944,3670720415,URN:catalog:CLO:EBIRD:OBS1073188632,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
946,3549220378,URN:catalog:CLO:EBIRD:OBS1266508560,Apodiformes,Apodidae,Collocalia,Collocalia marginata
947,4291989567,URN:catalog:CLO:EBIRD:OBS1315919621,Passeriformes,Passeridae,Passer,Passer montanus
948,4354302711,URN:catalog:CLO:EBIRD:OBS1339262650,Passeriformes,Passeridae,Passer,Passer montanus
949,3552773507,URN:catalog:CLO:EBIRD:OBS1215786351,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
950,4302384193,URN:catalog:CLO:EBIRD:OBS1331009385,Columbiformes,Columbidae,Columba,Columba livia
952,3514154464,URN:catalog:CLO:EBIRD:OBS1117989321,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
953,3149310027,URN:catalog:CLO:EBIRD:OBS865790459,Columbiformes,Columbidae,Geopelia,Geopelia striata
954,3607895093,URN:catalog:CLO:EBIRD:OBS1073188526,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
955,3589556008,URN:catalog:CLO:EBIRD:OBS1079216084,Passeriformes,Corvidae,Corvus,
956,5389259674,URN:catalog:CLO:EBIRD:OBS2168014527,Passeriformes,Passeridae,Passer,Passer montanus
957,3656222345,URN:catalog:CLO:EBIRD:OBS1267078242,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
958,4350759497,URN:catalog:CLO:EBIRD:OBS1357358289,Pelecaniformes,Ardeidae,Ardea,Ardea alba
959,3650350351,URN:catalog:CLO:EBIRD:OBS1219817911,Passeriformes,Passeridae,Passer,Passer montanus
960,4187205443,URN:catalog:CLO:EBIRD:OBS1313293451,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
961,4839988011,URN:catalog:CLO:EBIRD:OBS1764781949,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
962,4767100490,URN:catalog:CLO:EBIRD:OBS1601941875,Pelecaniformes,Ardeidae,Ardea,Ardea alba
963,4332848355,URN:catalog:CLO:EBIRD:OBS1313293446,Columbiformes,Columbidae,Columba,Columba livia
964,3553463536,URN:catalog:CLO:EBIRD:OBS1149774705,Passeriformes,Passeridae,Passer,Passer montanus
965,3228872914,URN:catalog:CLO:EBIRD:OBS933608509,Apodiformes,Apodidae,Collocalia,Collocalia marginata
966,4334380512,URN:catalog:CLO:EBIRD:OBS1384406477,Passeriformes,Passeridae,Passer,Passer montanus
967,4302143844,URN:catalog:CLO:EBIRD:OBS1320624414,Columbiformes,Columbidae,Columba,Columba livia
968,4651891501,URN:catalog:CLO:EBIRD:OBS1882362488,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
969,4330999809,URN:catalog:CLO:EBIRD:OBS1336401560,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
970,4684139911,URN:catalog:CLO:EBIRD:OBS1780341742,Apodiformes,Apodidae,Collocalia,Collocalia marginata
971,4200499765,URN:catalog:CLO:EBIRD:OBS1572207375,Apodiformes,Apodidae,Collocalia,Collocalia marginata
973,3570298950,URN:catalog:CLO:EBIRD:OBS1215786345,Passeriformes,Passeridae,Passer,Passer montanus
974,4299787558,URN:catalog:CLO:EBIRD:OBS1588575179,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
975,3671194211,URN:catalog:CLO:EBIRD:OBS1082880925,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
976,4211971039,URN:catalog:CLO:EBIRD:OBS1336401562,Apodiformes,Apodidae,Collocalia,Collocalia marginata
977,4824231299,URN:catalog:CLO:EBIRD:OBS1901446144,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
978,5366417544,URN:catalog:CLO:EBIRD:OBS1956750324,Columbiformes,Columbidae,Geopelia,Geopelia striata
979,5619618148,URN:catalog:CLO:EBIRD:OBS2566782839,Passeriformes,Sturnidae,Agropsar,Agropsar philippensis
980,3632560891,URN:catalog:CLO:EBIRD:OBS1192843902,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
981,3625481010,URN:catalog:CLO:EBIRD:OBS1117792180,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
982,3569265492,URN:catalog:CLO:EBIRD:OBS1215786344,Passeriformes,Corvidae,Corvus,
983,3689024349,URN:catalog:CLO:EBIRD:OBS1267079749,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
984,3631730910,URN:catalog:CLO:EBIRD:OBS1274963889,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
985,4622659668,URN:catalog:CLO:EBIRD:OBS1639025776,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
986,4315769954,URN:catalog:CLO:EBIRD:OBS1479578040,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
987,5340513483,URN:catalog:CLO:EBIRD:OBS1956773899,Columbiformes,Columbidae,Geopelia,Geopelia striata
989,4282935997,URN:catalog:CLO:EBIRD:OBS1313295350,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
990,4192099169,URN:catalog:CLO:EBIRD:OBS1328069999,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
991,3512169474,URN:catalog:CLO:EBIRD:OBS1117989310,Gruiformes,Rallidae,Amaurornis,Amaurornis phoenicurus
992,3283811120,URN:catalog:CLO:EBIRD:OBS1004885098,Coraciiformes,Meropidae,Merops,Merops philippinus
993,3682217457,URN:catalog:CLO:EBIRD:OBS1117992342,Passeriformes,Passeridae,Passer,Passer montanus
994,5367014360,URN:catalog:CLO:EBIRD:OBS2566707212,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
995,3597965229,URN:catalog:CLO:EBIRD:OBS1099637906,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
996,5664365464,URN:catalog:CLO:EBIRD:OBS2540247944,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
997,5521115131,URN:catalog:CLO:EBIRD:OBS2540247941,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
998,4256050308,URN:catalog:CLO:EBIRD:OBS1465285976,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
999,4696778733,URN:catalog:CLO:EBIRD:OBS1628948083,Columbiformes,Columbidae,Geopelia,Geopelia striata
1000,4700513492,URN:catalog:CLO:EBIRD:OBS1630537308,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
1001,4796936462,URN:catalog:CLO:EBIRD:OBS1853824759,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1002,3515915214,URN:catalog:CLO:EBIRD:OBS1112488563,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1003,4317049956,URN:catalog:CLO:EBIRD:OBS1429755148,Strigiformes,Strigidae,Otus,Otus megalotis
1004,4204968923,URN:catalog:CLO:EBIRD:OBS1430310167,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1005,3281735586,URN:catalog:CLO:EBIRD:OBS996913413,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1006,3236835015,URN:catalog:CLO:EBIRD:OBS922352522,Passeriformes,Passeridae,Passer,Passer montanus
1009,4825247050,URN:catalog:CLO:EBIRD:OBS1726712613,Passeriformes,Campephagidae,Lalage,Lalage nigra
1010,5357401047,URN:catalog:CLO:EBIRD:OBS1980598995,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
1011,4769588794,URN:catalog:CLO:EBIRD:OBS1609959568,Passeriformes,Passeridae,Passer,Passer montanus
1012,4754838207,URN:catalog:CLO:EBIRD:OBS1756524333,Charadriiformes,Laridae,Chlidonias,Chlidonias hybrida
1013,3597049135,URN:catalog:CLO:EBIRD:OBS1119129880,Passeriformes,Passeridae,Passer,Passer montanus
1014,4264765578,URN:catalog:CLO:EBIRD:OBS1361347064,Columbiformes,Columbidae,Geopelia,Geopelia striata
